x	y	exercise	token	remediation_token	x2	y2	subject	unit	lesson
-53.484371185302734	39.27578353881836	signs-of-expressions	signs-of-expressions|NL	calculating-marginal-distributions|Whichdistribution|true	4.346203804016113	0.4257166087627411	arithmetic	arith-review-negative-numbers	arith-review-mult-divide-negatives
-53.484371185302734	39.27578353881836	signs-of-expressions	signs-of-expressions|NL	calculating-marginal-distributions|Whichdistribution|true	4.346203804016113	0.4257166087627411	pre-algebra	pre-algebra-negative-numbers	pre-algebra-mult-divide-negatives
14.010186195373535	-1.5761100053787231	signs-of-expressions	signs-of-expressions|+-	multiplying_and_dividing_negative_numbers|--|false	14.470881462097168	19.27849006652832	arithmetic	arith-review-negative-numbers	arith-review-mult-divide-negatives
14.010186195373535	-1.5761100053787231	signs-of-expressions	signs-of-expressions|+-	multiplying_and_dividing_negative_numbers|--|false	14.470881462097168	19.27849006652832	pre-algebra	pre-algebra-negative-numbers	pre-algebra-mult-divide-negatives
14.173099517822266	-1.6565005779266357	signs-of-expressions	signs-of-expressions|Pos-pos	multiplying_and_dividing_negative_numbers|Type2|false	14.409640312194824	19.809722900390625	arithmetic	arith-review-negative-numbers	arith-review-mult-divide-negatives
14.173099517822266	-1.6565005779266357	signs-of-expressions	signs-of-expressions|Pos-pos	multiplying_and_dividing_negative_numbers|Type2|false	14.409640312194824	19.809722900390625	pre-algebra	pre-algebra-negative-numbers	pre-algebra-mult-divide-negatives
-13.578682899475098	-65.47644805908203	signs-of-expressions	signs-of-expressions|-+	multiply-binomials-sp|Polynomialsintro|true	-1.9874135255813599	-67.39665985107422	arithmetic	arith-review-negative-numbers	arith-review-mult-divide-negatives
-13.578682899475098	-65.47644805908203	signs-of-expressions	signs-of-expressions|-+	multiply-binomials-sp|Polynomialsintro|true	-1.9874135255813599	-67.39665985107422	pre-algebra	pre-algebra-negative-numbers	pre-algebra-mult-divide-negatives
18.48461151123047	-14.33193588256836	signs-of-expressions	signs-of-expressions|Type1:Givencontextmatchexpression	determine-inverse-matrices|0|true	57.560882568359375	7.947584629058838	arithmetic	arith-review-negative-numbers	arith-review-mult-divide-negatives
18.48461151123047	-14.33193588256836	signs-of-expressions	signs-of-expressions|Type1:Givencontextmatchexpression	determine-inverse-matrices|0|true	57.560882568359375	7.947584629058838	pre-algebra	pre-algebra-negative-numbers	pre-algebra-mult-divide-negatives
-53.622901916503906	39.34503936767578	signs-of-expressions	signs-of-expressions|NUM	distance_between_point_and_line|problem-type-1|true	-56.60249328613281	-13.426763534545898	arithmetic	arith-review-negative-numbers	arith-review-mult-divide-negatives
-53.622901916503906	39.34503936767578	signs-of-expressions	signs-of-expressions|NUM	distance_between_point_and_line|problem-type-1|true	-56.60249328613281	-13.426763534545898	pre-algebra	pre-algebra-negative-numbers	pre-algebra-mult-divide-negatives
22.80918312072754	2.1882588863372803	signs-of-expressions	signs-of-expressions|Multwithneg	one-step-equations-with-negatives--multiply---divide-|Type2:Interpretpartoftheequation|true	29.476783752441406	4.234282493591309	arithmetic	arith-review-negative-numbers	arith-review-mult-divide-negatives
22.80918312072754	2.1882588863372803	signs-of-expressions	signs-of-expressions|Multwithneg	one-step-equations-with-negatives--multiply---divide-|Type2:Interpretpartoftheequation|true	29.476783752441406	4.234282493591309	pre-algebra	pre-algebra-negative-numbers	pre-algebra-mult-divide-negatives
34.782501220703125	4.779099941253662	signs-of-expressions	signs-of-expressions|0	manipulating-linear-expressions-with-rational-coefficients|0|false	66.7278823852539	13.895539283752441	arithmetic	arith-review-negative-numbers	arith-review-mult-divide-negatives
34.782501220703125	4.779099941253662	signs-of-expressions	signs-of-expressions|0	manipulating-linear-expressions-with-rational-coefficients|0|false	66.7278823852539	13.895539283752441	pre-algebra	pre-algebra-negative-numbers	pre-algebra-mult-divide-negatives
66.6786880493164	11.560477256774902	multiplication_1	multiplication_1|Vertical	number_line|Type2:Transposed|true	15.321117401123047	-12.83883285522461	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
91.9816665649414	-10.161334991455078	multiplication_1	multiplication_1|Type1:MatchtheExpression	number_line|Times100|true	30.168292999267578	46.191856384277344	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
-9.964783668518066	-41.87123107910156	multiplication_1	multiplication_1|Even	dividing_fractions_0.5|Divisiongiven|true	14.594554901123047	-50.21809768676758	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
91.98297119140625	-10.053611755371094	multiplication_1	multiplication_1|Type2:Secondfactormissing	multiply-1-digit-number-by-multiple-of-10-100-1000|Times100|true	36.99835968017578	70.60458374023438	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
92.2809066772461	-11.503515243530273	multiplication_1	multiplication_1|Numberline1	multiply-1-digit-number-by-10--100-1000|Type3:Firstfactormissing|true	34.89207458496094	71.4581527709961	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
66.53948211669922	11.469757080078125	multiplication_1	multiplication_1|Multipleof1000	multiplying-tens|Multipleof1000|true	37.21796417236328	70.80874633789062	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
92.09486389160156	-10.18530559539795	multiplication_1	multiplication_1|Multipleof10	multiply-1-digit-number-by-10--100-1000|Multipleof10|true	34.9935188293457	71.02006530761719	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
91.57237243652344	-9.772823333740234	multiplication_1	multiplication_1|Type2:Matchthevisual	multiply-1-digit-number-by-multiple-of-10-100-1000|Type1|false	37.747467041015625	73.42081451416016	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
92.2471923828125	-11.636987686157227	multiplication_1	multiplication_1|Type1	number_line|Pattern|true	30.27388572692871	74.10120391845703	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
92.2459487915039	-11.343707084655762	multiplication_1	multiplication_1|Type3:Contextswithvisuals	multiplying-tens|Type1:Product|true	37.11622619628906	71.71682739257812	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
92.1253890991211	-10.342626571655273	multiplication_1	multiplication_1|Multipleof100	multiplying-tens|Numberline1|true	37.7390251159668	73.65800476074219	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
64.73922729492188	45.27545928955078	multiplication_1	multiplication_1|0	division_1|0|true	77.2178955078125	37.627037048339844	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
92.1352310180664	-11.117671012878418	multiplication_1	multiplication_1|Pattern	multiplying-tens|Type3:Contextswithvisuals|true	37.45213317871094	72.54717254638672	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
92.13774871826172	-10.768486022949219	multiplication_1	multiplication_1|Times101001000	multiply-1-digit-number-by-multiple-of-10-100-1000|Type1:Product|true	36.68918991088867	71.45149230957031	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
-34.0224609375	72.40277862548828	multiplication_1	multiplication_1|problem-type-0	hypothesis-testing-in-experiments|1.Non-significantresults|true	-54.19522476196289	-47.603111267089844	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
-33.96580123901367	72.3934555053711	multiplication_1	multiplication_1|problem-type-1	round-decimals-word-problems|Type2|true	5.241186618804932	-11.392592430114746	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
-34.15358352661133	72.4004898071289	multiplication_1	multiplication_1|problem-type-2	round-decimals-word-problems|Type1|false	6.520510196685791	-13.364858627319336	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
-34.10524368286133	72.41900634765625	multiplication_1	multiplication_1|problem-type-3	expected-value-with-empirical-probabilities|Type3|true	-55.82583999633789	-45.25862121582031	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
66.79357147216797	11.731932640075684	multiplication_1	multiplication_1|Odd	multiply-by-tens-word-problems|Type3|true	46.456607818603516	49.914283752441406	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
67.08917236328125	11.837510108947754	multiplication_1	multiplication_1|Type2	number_line|Type2:Transposed|true	15.321117401123047	-12.83883285522461	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
66.6286849975586	11.773200988769531	multiplication_1	multiplication_1|Type3	multiplication_0.5|Type3:Firstfactormissing|true	61.385921478271484	-12.279511451721191	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
66.6546630859375	11.815258979797363	multiplication_1	multiplication_1|Multiplicationtable	patterns-in-the-addition-table-and-multiplication-table|Type3|true	47.116947174072266	19.912269592285156	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
92.20391082763672	-11.325276374816895	multiplication_1	multiplication_1|Type3:Firstfactormissing	multiplying-tens|Type3:Contextswithvisuals|true	37.45213317871094	72.54717254638672	arithmetic	arith-review-multiply-divide	arith-review-mult-10s-100s-1000s
-51.85945510864258	4.04886531829834	geometric-definitions	geometric-definitions|Circle	creating-picture-and-bar-graphs-2|Comparesubgroups|true	8.53433609008789	1.3064351081848145	geometry	hs-geo-foundations	hs-geo-intro-euclid
1.2960737943649292	10.048105239868164	geometric-definitions	geometric-definitions|1.Namelines	drawing-parallel-and-perpendicular-lines|Type3-raylsline|true	18.897319793701172	-19.41922950744629	geometry	hs-geo-foundations	hs-geo-intro-euclid
14.272610664367676	32.01771926879883	geometric-definitions	geometric-definitions|3.Determinecolinearity(2points)	angle_types|AltExterior|false	28.15477180480957	-13.634613037109375	geometry	hs-geo-foundations	hs-geo-intro-euclid
14.374031066894531	31.948877334594727	geometric-definitions	geometric-definitions|2.Determinecolinearity(3points)	recognizing-parallel-and-perpendicular-lines|Type1-parperp|false	19.383148193359375	-19.304100036621094	geometry	hs-geo-foundations	hs-geo-intro-euclid
44.03181076049805	24.304861068725586	geometric-definitions	geometric-definitions|0	dividing-decimals-without-the-standard-algorithm-1|0|true	63.912845611572266	23.537702560424805	geometry	hs-geo-foundations	hs-geo-intro-euclid
-51.996463775634766	4.234219074249268	geometric-definitions	geometric-definitions|Angle	reading_bar_charts_2|Between|true	7.329969882965088	2.0079283714294434	geometry	hs-geo-foundations	hs-geo-intro-euclid
-52.02476119995117	4.389703750610352	geometric-definitions	geometric-definitions|Parallel	reading_pictographs_2|Count|false	6.988338947296143	-5.3128342628479	geometry	hs-geo-foundations	hs-geo-intro-euclid
-52.06157302856445	4.44600772857666	geometric-definitions	geometric-definitions|Perpendicular	reading_pictographs_2|2stepdiff|true	7.472898006439209	1.457219123840332	geometry	hs-geo-foundations	hs-geo-intro-euclid
1.5049666166305542	9.911439895629883	geometric-definitions	geometric-definitions|4.Determinecoplanarity	angle_types|AltInterior|true	28.235578536987305	-13.64376163482666	geometry	hs-geo-foundations	hs-geo-intro-euclid
-51.925498962402344	4.112189769744873	geometric-definitions	geometric-definitions|Segment	reading_bar_charts_2|Type1only|false	6.8146138191223145	-1.141929030418396	geometry	hs-geo-foundations	hs-geo-intro-euclid
-47.884063720703125	-27.524396896362305	limits-at-infinity-where-x-is-unbounded	limits-at-infinity-where-x-is-unbounded|2.Numeratorwins	maclaurin-series-for-sin-x--cos-x--and-e-x|4.IdentifyfunctionthatcorrespondstogivenMclaurinseries(insigma)|false	-84.35725402832031	12.694964408874512	ap-calculus-ab	ab-limits-new	ab-1-15
21.31406021118164	-8.686439514160156	limits-at-infinity-where-x-is-unbounded	limits-at-infinity-where-x-is-unbounded|1.Polynomials	limits-at-infinity-where-f-x--is-unbounded|1.Samedegree|true	-43.80622863769531	-33.32183074951172	ap-calculus-ab	ab-limits-new	ab-1-15
-55.59619903564453	-31.024547576904297	limits-at-infinity-where-x-is-unbounded	limits-at-infinity-where-x-is-unbounded|1.Samedegree	lhopitals_rule|Type1|true	-80.00358581542969	44.0245361328125	ap-calculus-ab	ab-limits-new	ab-1-15
41.60685348510742	36.853843688964844	limits-at-infinity-where-x-is-unbounded	limits-at-infinity-where-x-is-unbounded|0	dividing_complex_numbers|0|true	51.500022888183594	-19.129514694213867	ap-calculus-ab	ab-limits-new	ab-1-15
-2.2701635360717773	13.53030014038086	limits-at-infinity-where-x-is-unbounded	limits-at-infinity-where-x-is-unbounded|Type1	using-limits|Squeezetheorem|false	-64.45420837402344	10.738112449645996	ap-calculus-ab	ab-limits-new	ab-1-15
-1.9831103086471558	12.881585121154785	limits-at-infinity-where-x-is-unbounded	limits-at-infinity-where-x-is-unbounded|Type3	derivative-applications-challenge|Meanvaluetheorem:4|false	-58.6052360534668	26.089506149291992	ap-calculus-ab	ab-limits-new	ab-1-15
-1.2872765064239502	11.948467254638672	limits-at-infinity-where-x-is-unbounded	limits-at-infinity-where-x-is-unbounded|Type2	derivative-applications-challenge|Meanvaluetheorem:7|false	-58.910091400146484	26.445920944213867	ap-calculus-ab	ab-limits-new	ab-1-15
-47.89118194580078	-27.54746437072754	limits-at-infinity-where-x-is-unbounded	limits-at-infinity-where-x-is-unbounded|3.Denominatorwins	distance_between_point_and_line|problem-type-0|true	-56.427833557128906	-13.591506958007812	ap-calculus-ab	ab-limits-new	ab-1-15
7.120782375335693	-16.966907501220703	meaning-of-division	meaning-of-division|Type2-findthemistake	dividing-with-visuals|Type1:MATCHTHEEXPRESSIONANDSOLVE|false	46.34865188598633	15.590322494506836	arithmetic	arith-review-multiply-divide	arith-review-division-intro
74.1487808227539	16.24394416809082	meaning-of-division	meaning-of-division|Control	relate-division-to-multiplication-word-problems|Type4:Measurement-array|true	50.44303512573242	51.07352828979492	arithmetic	arith-review-multiply-divide	arith-review-division-intro
63.986793518066406	15.756024360656738	meaning-of-division	meaning-of-division|findequation	dividing-with-visuals|problem-type-0|true	51.59897232055664	51.656585693359375	arithmetic	arith-review-multiply-divide	arith-review-division-intro
63.95043182373047	15.769861221313477	meaning-of-division	meaning-of-division|completeequation	dividing-with-visuals|findequation|false	47.734195709228516	14.127618789672852	arithmetic	arith-review-multiply-divide	arith-review-division-intro
-43.71247100830078	57.048126220703125	meaning-of-division	meaning-of-division|Type3:CONTEXTSANDMODELS(tapediagramsandarrays)	making-good-scatter-plots|pos|true	-15.349794387817383	13.16925048828125	arithmetic	arith-review-multiply-divide	arith-review-division-intro
-4.7381110191345215	-57.179141998291016	meaning-of-division	meaning-of-division|Type1-input	perimeter-word-problems|Type1-Image|true	38.52470397949219	53.0316047668457	arithmetic	arith-review-multiply-divide	arith-review-division-intro
-37.14967346191406	70.654541015625	meaning-of-division	meaning-of-division|Type1:MATCHTHEEXPRESSIONANDSOLVE	making-good-scatter-plots|Dependentvarordered|true	-15.110738754272461	12.645477294921875	arithmetic	arith-review-multiply-divide	arith-review-division-intro
75.22190856933594	15.785032272338867	meaning-of-division	meaning-of-division|Type1:Partition-equalgroups	dividing-with-visuals|Type1-input|true	46.45952606201172	14.52867603302002	arithmetic	arith-review-multiply-divide	arith-review-division-intro
7.747432231903076	-17.153385162353516	meaning-of-division	meaning-of-division|Type1-findmistake	dividing-with-visuals|problem-type-0|false	42.58283233642578	23.705224990844727	arithmetic	arith-review-multiply-divide	arith-review-division-intro
74.66525268554688	15.961691856384277	meaning-of-division	meaning-of-division|Type4:Measurement-array	relate-division-to-multiplication-word-problems|Type1:MATCHTHEEXPRESSIONANDSOLVE|false	46.16794967651367	16.114604949951172	arithmetic	arith-review-multiply-divide	arith-review-division-intro
75.66289520263672	15.943803787231445	meaning-of-division	meaning-of-division|Type2:Partition-Array	relate-division-to-multiplication-word-problems|Type3:Measurement-equalgroups|true	50.56092834472656	51.19419479370117	arithmetic	arith-review-multiply-divide	arith-review-division-intro
58.74811553955078	40.620750427246094	meaning-of-division	meaning-of-division|0	area-of-squares-and-rectangles|0|true	74.06328582763672	39.12177276611328	arithmetic	arith-review-multiply-divide	arith-review-division-intro
74.72706604003906	15.807100296020508	meaning-of-division	meaning-of-division|Type3:Measurement-equalgroups	dividing-with-visuals|Control|false	46.248111724853516	15.441865921020508	arithmetic	arith-review-multiply-divide	arith-review-division-intro
74.78247833251953	14.879982948303223	meaning-of-division	meaning-of-division|problem-type-0	dividing-with-visuals|Type1|true	51.15705871582031	51.53520202636719	arithmetic	arith-review-multiply-divide	arith-review-division-intro
-44.18129348754883	57.222145080566406	meaning-of-division	meaning-of-division|Type2:MATCHTHEVISUAL	making-good-scatter-plots|pos|false	-13.456143379211426	10.171371459960938	arithmetic	arith-review-multiply-divide	arith-review-division-intro
73.68090057373047	16.35980224609375	meaning-of-division	meaning-of-division|Type1	dividing-with-visuals|Type1:MATCHTHEEXPRESSIONANDSOLVE|false	46.34865188598633	15.590322494506836	arithmetic	arith-review-multiply-divide	arith-review-division-intro
-5.565585613250732	-61.59976577758789	plugging_in_values	plugging_in_values|Type5	converting_mixed_numbers_and_improper_fractions|problem-type-0|true	8.014313697814941	56.83778381347656	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-2.4945247173309326	4.069777488708496	plugging_in_values	plugging_in_values|Type1	graphing-solutions-to-two-variable-linear-equations|2.Slop-interceptform|true	-19.35093879699707	-18.2254581451416	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-7.393667697906494	-62.86749267578125	plugging_in_values	plugging_in_values|Type2	product_rule|Type2|false	-65.61089324951172	17.81139373779297	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
9.643099784851074	-54.477630615234375	plugging_in_values	plugging_in_values|Type3	interpreting-expressions|NoColor|true	-3.9281063079833984	-41.42694091796875	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-12.789610862731934	-59.92119216918945	plugging_in_values	plugging_in_values|2.Points	order-by-length|Shorter|false	-0.6113834381103516	-68.40147399902344	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-65.04607391357422	16.987794876098633	plugging_in_values	plugging_in_values|2.Slope-interceptform	reading_pictographs_2|AnalyzingdatawithHistograms|true	7.225997447967529	-2.448209285736084	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-2.6301209926605225	4.3681440353393555	plugging_in_values	plugging_in_values|Solvefory	solving_for_the_x-intercept|3.Misc.forms|true	-19.269018173217773	-18.53568458557129	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-64.96601867675781	16.9714298248291	plugging_in_values	plugging_in_values|3.Misc.forms	v1-h5-systems-of-linear-equations-word-problems-2|H5-diff2|true	-61.46737289428711	-4.093186855316162	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-6.852153301239014	-62.73443603515625	plugging_in_values	plugging_in_values|1.Table	solve-exponential-equations-using-properties-of-exponents--basic-|Zeroexponent|false	-74.28988647460938	-22.051429748535156	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
18.11953353881836	-20.84795379638672	plugging_in_values	plugging_in_values|2.Slop-interceptform	types-of-statistical-studies|0|false	47.93104934692383	-24.067733764648438	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-64.9834976196289	17.106176376342773	plugging_in_values	plugging_in_values|1.Standardform	evaluating-basic-sigma-notation|1.Ellipsisnotation|true	-12.266902923583984	-62.5733528137207	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
44.442134857177734	26.313873291015625	plugging_in_values	plugging_in_values|0	opposites-on-the-number-line|0|true	64.16886901855469	20.76100730895996	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-2.163111686706543	2.412956476211548	plugging_in_values	plugging_in_values|Solveforx	linear-function-intercepts|1.Standardform|true	-19.88481330871582	-17.521345138549805	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-6.138360023498535	-33.62940216064453	plugging_in_values	plugging_in_values|1.Norationales	quadratic-word-problems-factored-form|3.vertexx|false	-45.63657760620117	78.23851013183594	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
3.124337911605835	-28.36990737915039	plugging_in_values	plugging_in_values|3.Freeform	one_step_equations|2.x/a=b|true	-22.853200912475586	2.3890726566314697	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
-0.9420890212059021	-16.322044372558594	plugging_in_values	plugging_in_values|2.Rationales	graphing-solutions-to-two-variable-linear-equations|2.Slop-interceptform|false	-18.022886276245117	-20.118179321289062	algebra	two-var-linear-equations	solutions-to-two-var-linear-equations
4.699121475219727	-23.996030807495117	angles_of_a_polygon	angles_of_a_polygon|Faces	compare-shapes|Type3|false	-30.809301376342773	-21.76218032836914	geometry	hs-geo-foundations	hs-geo-polygons
22.150484085083008	19.450061798095703	angles_of_a_polygon	angles_of_a_polygon|problem-type-1	surface-areas|problem-type-1|true	34.35719680786133	14.608878135681152	geometry	hs-geo-foundations	hs-geo-polygons
22.150394439697266	19.54618263244629	angles_of_a_polygon	angles_of_a_polygon|problem-type-21	triangle_inequality_theorem|Type2|false	30.462690353393555	-14.872864723205566	geometry	hs-geo-foundations	hs-geo-polygons
21.247947692871094	16.582386016845703	angles_of_a_polygon	angles_of_a_polygon|problem-type-5	area-of-quadrilaterals-and-polygons|Circumferencefromdiameter|true	32.943641662597656	-16.48067283630371	geometry	hs-geo-foundations	hs-geo-polygons
22.205848693847656	19.308692932128906	angles_of_a_polygon	angles_of_a_polygon|Type2	triangle_inequality_theorem|problem-type-3|true	31.09300422668457	-14.499116897583008	geometry	hs-geo-foundations	hs-geo-polygons
-67.11933898925781	12.065567970275879	angles_of_a_polygon	angles_of_a_polygon|Type1	round-decimals-word-problems|Type1|true	5.294671535491943	-11.524503707885742	geometry	hs-geo-foundations	hs-geo-polygons
42.26726531982422	26.489879608154297	angles_of_a_polygon	angles_of_a_polygon|0	trigonometry_2|0|false	67.1527099609375	1.2277129888534546	geometry	hs-geo-foundations	hs-geo-polygons
21.971223831176758	-36.21563720703125	angles_of_a_polygon	angles_of_a_polygon|problem-type-2	equivalent-fractions-with-denominators-of-10-and-100-intuition|problem-type-0|false	20.307628631591797	4.6974382400512695	geometry	hs-geo-foundations	hs-geo-polygons
6.401142597198486	-52.51518249511719	angles_of_a_polygon	angles_of_a_polygon|problem-type-0	recursive-formulas-for-geometric-sequences|1.Integercommonratio|true	-8.649490356445312	-24.5677490234375	geometry	hs-geo-foundations	hs-geo-polygons
-4.1716461181640625	-71.23899841308594	angles_of_a_polygon	angles_of_a_polygon|Type3	identify-and-solve-equations-from-visual-models|Type3|true	-52.60628890991211	12.78083610534668	geometry	hs-geo-foundations	hs-geo-polygons
-56.955806732177734	-23.858034133911133	one-sided-limits-from-graphs	one-sided-limits-from-graphs|2.Existsandequaltofunctionbutnottootherside	conditions-for-using-direct-substitution|3.Inconclusive|true	-77.81736755371094	-0.309386670589447	ap-calculus-ab	ab-limits-new	ab-1-3
-4.146909236907959	15.696088790893555	one-sided-limits-from-graphs	one-sided-limits-from-graphs|Type3	squeeze-theorem|Type1|false	-47.43881607055664	-31.58094596862793	ap-calculus-ab	ab-limits-new	ab-1-3
-57.111183166503906	-23.586572647094727	one-sided-limits-from-graphs	one-sided-limits-from-graphs|4.Existsandothersideisasymptote	analyze-continuity-at-a-point-graphically|5.Continuous|true	-89.16325378417969	-2.264315605163574	ap-calculus-ab	ab-limits-new	ab-1-3
12.200949668884277	-58.34819412231445	one-sided-limits-from-graphs	one-sided-limits-from-graphs|2.Limitisunbounded	analyze-continuity-at-a-point-graphically|4.Doesntexist|true	-49.725807189941406	-32.25875473022461	ap-calculus-ab	ab-limits-new	ab-1-3
-8.965740203857422	11.756925582885742	one-sided-limits-from-graphs	one-sided-limits-from-graphs|1.Picktable	one-sided-limits-from-tables|2.Limitisafraction|true	-50.92585372924805	-39.29853439331055	ap-calculus-ab	ab-limits-new	ab-1-3
-8.804429054260254	11.383157730102539	one-sided-limits-from-graphs	one-sided-limits-from-graphs|2.graphtolimits	one-sided-limits-from-tables|1.Undefined|true	-51.350242614746094	-38.334075927734375	ap-calculus-ab	ab-limits-new	ab-1-3
-10.08109188079834	13.066385269165039	one-sided-limits-from-graphs	one-sided-limits-from-graphs|1.Limitexists	one-sided-limits-from-tables|4.Stepdiscontinuity|true	-52.02878952026367	-37.96003723144531	ap-calculus-ab	ab-limits-new	ab-1-3
-57.15458297729492	-23.639881134033203	one-sided-limits-from-graphs	one-sided-limits-from-graphs|3.Asymptote	convergence-and-divergence-of-series|2.FindseriesgivenS_n(MC)|true	-78.71381378173828	9.74545955657959	ap-calculus-ab	ab-limits-new	ab-1-3
-8.82578182220459	11.175867080688477	one-sided-limits-from-graphs	one-sided-limits-from-graphs|1.limittographs	one-sided-limits-from-tables|2.graphtolimits|true	-53.27265548706055	-34.340030670166016	ap-calculus-ab	ab-limits-new	ab-1-3
-8.977689743041992	11.286155700683594	one-sided-limits-from-graphs	one-sided-limits-from-graphs|2.Analyzetable	creating-tables-to-approximate-limits|1.Existsbutdifferentfromfunctionandotherside|true	-52.51478576660156	-36.4825325012207	ap-calculus-ab	ab-limits-new	ab-1-3
-4.086407661437988	15.685381889343262	one-sided-limits-from-graphs	one-sided-limits-from-graphs|Type2	skill-check--estimating-limits|Computinglimitsalgebraically|false	-64.9782485961914	10.730058670043945	ap-calculus-ab	ab-limits-new	ab-1-3
-4.189327239990234	15.701752662658691	one-sided-limits-from-graphs	one-sided-limits-from-graphs|Type1	analyze-continuity-at-a-point-graphically|Type2|false	-63.09209442138672	8.775940895080566	ap-calculus-ab	ab-limits-new	ab-1-3
-4.163419246673584	15.688231468200684	one-sided-limits-from-graphs	one-sided-limits-from-graphs|Type4	analyze-continuity-at-a-point-graphically|Type3|true	-63.554691314697266	8.227197647094727	ap-calculus-ab	ab-limits-new	ab-1-3
38.04949951171875	15.088626861572266	one-sided-limits-from-graphs	one-sided-limits-from-graphs|0	making-good-scatter-plots|0|false	66.5091552734375	6.309964179992676	ap-calculus-ab	ab-limits-new	ab-1-3
-57.177490234375	-23.625709533691406	one-sided-limits-from-graphs	one-sided-limits-from-graphs|1.Existsbutdifferentfromfunctionandotherside	differentiate-polar-functions|2.Evaluatedx/dthetaordy/dtheta|true	-63.2549934387207	44.15167999267578	ap-calculus-ab	ab-limits-new	ab-1-3
18.681657791137695	-4.964361190795898	dividing-fractions-by-fractions-word-problems	dividing-fractions-by-fractions-word-problems|MNdivWN(3)	dividing-whole-numbers-by-unit-fractions-introduction|Tapediagram|true	22.741979598999023	-4.9672465324401855	arithmetic	fraction-arithmetic	arith-review-div-fractions-word-problems
18.681657791137695	-4.964361190795898	dividing-fractions-by-fractions-word-problems	dividing-fractions-by-fractions-word-problems|MNdivWN(3)	dividing-whole-numbers-by-unit-fractions-introduction|Tapediagram|true	22.741979598999023	-4.9672465324401855	pre-algebra	pre-algebra-fractions	pre-algebra-div-fractions-word-problems
-38.89628982543945	6.818880558013916	dividing-fractions-by-fractions-word-problems	dividing-fractions-by-fractions-word-problems|Medium	reading_bar_charts_2|Type2|true	7.146515369415283	3.017935276031494	arithmetic	fraction-arithmetic	arith-review-div-fractions-word-problems
-38.89628982543945	6.818880558013916	dividing-fractions-by-fractions-word-problems	dividing-fractions-by-fractions-word-problems|Medium	reading_bar_charts_2|Type2|true	7.146515369415283	3.017935276031494	pre-algebra	pre-algebra-fractions	pre-algebra-div-fractions-word-problems
15.805171966552734	-9.529513359069824	dividing-fractions-by-fractions-word-problems	dividing-fractions-by-fractions-word-problems|MNdivMN(6)	classifying-shapes-by-line-and-angle-types|NewType4|true	-12.828343391418457	-3.00882625579834	arithmetic	fraction-arithmetic	arith-review-div-fractions-word-problems
15.805171966552734	-9.529513359069824	dividing-fractions-by-fractions-word-problems	dividing-fractions-by-fractions-word-problems|MNdivMN(6)	classifying-shapes-by-line-and-angle-types|NewType4|true	-12.828343391418457	-3.00882625579834	pre-algebra	pre-algebra-fractions	pre-algebra-div-fractions-word-problems
