x	y	exercise	response	token	subject	unit	lesson
37.879398345947266	-46.57752227783203	comparing-data-displays	true	comparing-data-displays|3.Boxplot|true	pre-algebra	pre-algebra-math-reasoning	pre-algebra-frequency-dot-plot
35.56905746459961	-47.4109001159668	comparing-data-displays	true	comparing-data-displays|Histograms-Subset|true	pre-algebra	pre-algebra-math-reasoning	pre-algebra-frequency-dot-plot
38.86729049682617	-46.316261291503906	comparing-data-displays	false	comparing-data-displays|Histograms|false	pre-algebra	pre-algebra-math-reasoning	pre-algebra-frequency-dot-plot
38.808597564697266	-46.50309371948242	comparing-data-displays	false	comparing-data-displays|2.Comparethreedistributionsgivenverbally|false	pre-algebra	pre-algebra-math-reasoning	pre-algebra-frequency-dot-plot
14.279396057128906	-43.100921630859375	comparing-data-displays	true	comparing-data-displays|Changeddata|true	pre-algebra	pre-algebra-math-reasoning	pre-algebra-frequency-dot-plot
35.44624328613281	-47.6335563659668	comparing-data-displays	false	comparing-data-displays|AnalyzingdatawithHistograms|false	pre-algebra	pre-algebra-math-reasoning	pre-algebra-frequency-dot-plot
35.52255630493164	-47.853641510009766	comparing-data-displays	false	comparing-data-displays|Comparesubgroups|false	pre-algebra	pre-algebra-math-reasoning	pre-algebra-frequency-dot-plot
35.47982406616211	-47.475894927978516	comparing-data-displays	true	comparing-data-displays|Moneyapplications|true	pre-algebra	pre-algebra-math-reasoning	pre-algebra-frequency-dot-plot
14.49283218383789	33.01166534423828	multi-digit-subtraction	true	multi-digit-subtraction|Vertical|true	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
14.492100715637207	33.01240158081055	multi-digit-subtraction	true	multi-digit-subtraction|Horizontal|true	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
14.49838924407959	33.01142120361328	multi-digit-subtraction	false	multi-digit-subtraction|Vertical|false	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
14.497506141662598	33.00989532470703	multi-digit-subtraction	false	multi-digit-subtraction|Horizontal|false	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
71.70768737792969	23.029056549072266	multi-digit-subtraction	true	multi-digit-subtraction|0|true	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
74.75155639648438	11.047988891601562	multi-digit-subtraction	false	multi-digit-subtraction|0|false	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
-28.799551010131836	29.15970802307129	multi-digit-subtraction	true	multi-digit-subtraction|Regroupazero|true	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
-28.767101287841797	29.068641662597656	multi-digit-subtraction	true	multi-digit-subtraction|vertical|true	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
-27.984128952026367	-16.649381637573242	multi-digit-subtraction	false	multi-digit-subtraction|Regroupazero|false	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
20.900833129882812	-16.004528045654297	multi-digit-subtraction	true	multi-digit-subtraction|problem-type-0|true	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
49.57876205444336	-23.814624786376953	multi-digit-subtraction	true	multi-digit-subtraction|Multipleof1000|true	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
0.4248543977737427	-69.76680755615234	multi-digit-subtraction	false	multi-digit-subtraction|vertical|false	arithmetic	arith-review-add-subtract	arith-review-regrouping-3-dig
-1.6790547370910645	33.85580825805664	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|problem-type-1|true	geometry	hs-geo-foundations	hs-geo-angles
-1.6778826713562012	33.85829162597656	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|problem-type-0|true	geometry	hs-geo-foundations	hs-geo-angles
-1.6617341041564941	33.82286071777344	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|problem-type-1|false	geometry	hs-geo-foundations	hs-geo-angles
-1.667431354522705	33.82633590698242	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|problem-type-0|false	geometry	hs-geo-foundations	hs-geo-angles
68.22026824951172	37.88697814941406	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|0|true	geometry	hs-geo-foundations	hs-geo-angles
29.40811538696289	38.0355110168457	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Supplementary|true	geometry	hs-geo-foundations	hs-geo-angles
29.459449768066406	37.92954635620117	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Corresp->Vertical|true	geometry	hs-geo-foundations	hs-geo-angles
72.87679290771484	1.1365171670913696	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|0|false	geometry	hs-geo-foundations	hs-geo-angles
29.673782348632812	37.65471649169922	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Complementary|true	geometry	hs-geo-foundations	hs-geo-angles
29.83408546447754	36.06672286987305	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Corresponding|true	geometry	hs-geo-foundations	hs-geo-angles
29.775558471679688	35.72245788574219	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Type1:Vertical|true	geometry	hs-geo-foundations	hs-geo-angles
29.950634002685547	36.097694396972656	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Type2:Complementary|true	geometry	hs-geo-foundations	hs-geo-angles
30.089805603027344	36.1381950378418	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Corresp->Supp|true	geometry	hs-geo-foundations	hs-geo-angles
22.938125610351562	-18.266691207885742	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Supplementary|false	geometry	hs-geo-foundations	hs-geo-angles
22.92729377746582	-18.27912712097168	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Type1:Vertical|false	geometry	hs-geo-foundations	hs-geo-angles
24.869070053100586	-21.532386779785156	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Type2:Complementary|false	geometry	hs-geo-foundations	hs-geo-angles
22.89837074279785	-18.44253921508789	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Type4:Noneoftheabove|true	geometry	hs-geo-foundations	hs-geo-angles
23.368549346923828	-19.218496322631836	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Type3:Supplementary|true	geometry	hs-geo-foundations	hs-geo-angles
23.90215301513672	-21.19644546508789	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Complementary|false	geometry	hs-geo-foundations	hs-geo-angles
24.80641746520996	-22.59473419189453	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Type3:Supplementary|false	geometry	hs-geo-foundations	hs-geo-angles
24.677589416503906	-21.976112365722656	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Corresp->Vertical|false	geometry	hs-geo-foundations	hs-geo-angles
7.585938453674316	-30.422382354736328	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Verticalangles|false	geometry	hs-geo-foundations	hs-geo-angles
24.476884841918945	-23.517379760742188	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Corresp->Supp|false	geometry	hs-geo-foundations	hs-geo-angles
23.712059020996094	-22.885805130004883	complementary_and_supplementary_angles	false	complementary_and_supplementary_angles|Type4:Noneoftheabove|false	geometry	hs-geo-foundations	hs-geo-angles
24.85373878479004	-22.513004302978516	complementary_and_supplementary_angles	true	complementary_and_supplementary_angles|Verticalangles|true	geometry	hs-geo-foundations	hs-geo-angles
-30.320327758789062	49.94813919067383	multi-step-equations-rational	true	multi-step-equations-rational|Type1|true	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-30.547510147094727	49.56930160522461	multi-step-equations-rational	false	multi-step-equations-rational|Type1|false	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-19.259979248046875	3.053010940551758	multi-step-equations-rational	true	multi-step-equations-rational|liketermsonsamesideofequation|true	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-19.069995880126953	2.8841021060943604	multi-step-equations-rational	true	multi-step-equations-rational|Type2|true	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
62.53581237792969	17.258216857910156	multi-step-equations-rational	true	multi-step-equations-rational|0|true	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-19.072141647338867	2.1899991035461426	multi-step-equations-rational	true	multi-step-equations-rational|Type4|true	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-18.914615631103516	2.1461002826690674	multi-step-equations-rational	true	multi-step-equations-rational|liketermsonoppositesidesofequation|true	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-19.04107093811035	-0.041173145174980164	multi-step-equations-rational	false	multi-step-equations-rational|liketermsonsamesideofequation|false	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-19.260570526123047	-0.3126903474330902	multi-step-equations-rational	false	multi-step-equations-rational|Type2|false	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
65.78445434570312	-13.224169731140137	multi-step-equations-rational	false	multi-step-equations-rational|0|false	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-18.95701026916504	-1.5774164199829102	multi-step-equations-rational	false	multi-step-equations-rational|Type4|false	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-12.594304084777832	-43.040443420410156	multi-step-equations-rational	false	multi-step-equations-rational|liketermsonoppositesidesofequation|false	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
1.2825087308883667	-58.18592834472656	multi-step-equations-rational	true	multi-step-equations-rational|Type3|true	algebra	one-variable-linear-equations	alg1-equations-with-parentheses
-40.7645263671875	51.27299499511719	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|2.Fractionalslope|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-40.76051330566406	51.26899337768555	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|1.Integerslope|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-40.73863983154297	51.139686584472656	graph-from-slope-intercept-equation	false	graph-from-slope-intercept-equation|2.Fractionalslope|false	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-40.75694274902344	51.12697982788086	graph-from-slope-intercept-equation	false	graph-from-slope-intercept-equation|1.Integerslope|false	algebra	two-var-linear-equations	graphing-slope-intercept-equations
60.85426330566406	26.334110260009766	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|0|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.273136138916016	-18.043521881103516	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|Type1|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
64.41816711425781	9.36849594116211	graph-from-slope-intercept-equation	false	graph-from-slope-intercept-equation|0|false	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.378618240356445	-19.20873260498047	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|2.Findy-intercept|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.410133361816406	-19.475820541381836	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|1.Findslope|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.435279846191406	-19.4822940826416	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|1.Positiveinteger|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.40546417236328	-20.7333927154541	graph-from-slope-intercept-equation	false	graph-from-slope-intercept-equation|Type1|false	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.550304412841797	-21.025243759155273	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|3.Equationfromslopeandy-intercept|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.570350646972656	-21.39394187927246	graph-from-slope-intercept-equation	false	graph-from-slope-intercept-equation|1.Positiveinteger|false	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.508853912353516	-21.413036346435547	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|2.Negativeinteger|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-23.29111671447754	-21.7988224029541	graph-from-slope-intercept-equation	false	graph-from-slope-intercept-equation|3.Positivefraction|false	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-19.639434814453125	-26.168716430664062	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|3.Positivefraction|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-19.237546920776367	-26.075010299682617	graph-from-slope-intercept-equation	false	graph-from-slope-intercept-equation|2.Negativeinteger|false	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-18.443859100341797	-26.52812957763672	graph-from-slope-intercept-equation	false	graph-from-slope-intercept-equation|4.Negativefraction|false	algebra	two-var-linear-equations	graphing-slope-intercept-equations
-19.280908584594727	-26.45912742614746	graph-from-slope-intercept-equation	true	graph-from-slope-intercept-equation|4.Negativefraction|true	algebra	two-var-linear-equations	graphing-slope-intercept-equations
7.999564170837402	56.91391372680664	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|problem-type-1|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
7.999564170837402	56.91391372680664	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|problem-type-1|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
8.014313697814941	56.83778381347656	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|problem-type-0|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
8.014313697814941	56.83778381347656	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|problem-type-0|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
8.018503189086914	57.17176055908203	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|problem-type-1|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
8.018503189086914	57.17176055908203	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|problem-type-1|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
8.074647903442383	56.85144805908203	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|problem-type-0|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
8.074647903442383	56.85144805908203	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|problem-type-0|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
72.90699768066406	34.693965911865234	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|0|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
72.90699768066406	34.693965911865234	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|0|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
74.78616333007812	11.297932624816895	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|0|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
74.78616333007812	11.297932624816895	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|0|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
20.120140075683594	11.00931167602539	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Addmixednumbers|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
20.120140075683594	11.00931167602539	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Addmixednumbers|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
20.122947692871094	10.808384895324707	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Differentwhole|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
20.122947692871094	10.808384895324707	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Differentwhole|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
20.13880157470703	10.585888862609863	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Samewhole|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
20.13880157470703	10.585888862609863	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Samewhole|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
19.51129913330078	9.139359474182129	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Subtractmixednumbers-dup|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
19.51129913330078	9.139359474182129	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Subtractmixednumbers-dup|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
19.588321685791016	9.129742622375488	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Equal|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
19.588321685791016	9.129742622375488	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Equal|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
20.542478561401367	9.340720176696777	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Addmixednumberswithregrouping|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
20.542478561401367	9.340720176696777	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Addmixednumberswithregrouping|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
13.873491287231445	-19.584980010986328	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Addmixednumbers|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
13.873491287231445	-19.584980010986328	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Addmixednumbers|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
13.865883827209473	-19.59481430053711	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Differentwhole|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
13.865883827209473	-19.59481430053711	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Differentwhole|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
13.766815185546875	-19.197072982788086	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Words|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
13.766815185546875	-19.197072982788086	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Words|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
13.873079299926758	-19.51662254333496	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Samewhole|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
13.873079299926758	-19.51662254333496	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Samewhole|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
13.769759178161621	-19.48666000366211	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Addmixednumberswithregrouping|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
13.769759178161621	-19.48666000366211	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Addmixednumberswithregrouping|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
14.053431510925293	-23.506967544555664	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Equal|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
14.053431510925293	-23.506967544555664	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Equal|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
14.394390106201172	-23.91982650756836	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Table-fillin|true	arithmetic	fraction-arithmetic	arith-review-mixed-number
14.394390106201172	-23.91982650756836	converting_mixed_numbers_and_improper_fractions	true	converting_mixed_numbers_and_improper_fractions|Table-fillin|true	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
14.623995780944824	-25.00684356689453	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Words|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
14.623995780944824	-25.00684356689453	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Words|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
-15.40243148803711	-49.47528076171875	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Subtractmixednumbers-dup|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
-15.40243148803711	-49.47528076171875	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Subtractmixednumbers-dup|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
-1.0566149950027466	-58.050392150878906	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Subtractmixednumberswithregrouping|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
-1.0566149950027466	-58.050392150878906	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Subtractmixednumberswithregrouping|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
-4.565433502197266	-50.33754348754883	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Table-fillin|false	arithmetic	fraction-arithmetic	arith-review-mixed-number
-4.565433502197266	-50.33754348754883	converting_mixed_numbers_and_improper_fractions	false	converting_mixed_numbers_and_improper_fractions|Table-fillin|false	pre-algebra	pre-algebra-fractions	pre-algebra-mixed-number
-47.90253448486328	-11.548077583312988	identify-transformations	true	identify-transformations|2.Grid|true	geometry	hs-geo-transformations	hs-geo-transformations-intro
-47.90106964111328	-11.545270919799805	identify-transformations	true	identify-transformations|1.Nogrid|true	geometry	hs-geo-transformations	hs-geo-transformations-intro
-47.86771011352539	-11.588265419006348	identify-transformations	false	identify-transformations|1.Nogrid|false	geometry	hs-geo-transformations	hs-geo-transformations-intro
-47.87043380737305	-11.590608596801758	identify-transformations	false	identify-transformations|2.Grid|false	geometry	hs-geo-transformations	hs-geo-transformations-intro
-11.812369346618652	3.704244613647461	identify-transformations	true	identify-transformations|1.Graphical|true	geometry	hs-geo-transformations	hs-geo-transformations-intro
-11.844321250915527	3.6337804794311523	identify-transformations	true	identify-transformations|1.Verbaldescription|true	geometry	hs-geo-transformations	hs-geo-transformations-intro
-11.992096900939941	2.685957670211792	identify-transformations	false	identify-transformations|1.Graphical|false	geometry	hs-geo-transformations	hs-geo-transformations-intro
-12.022295951843262	2.4256186485290527	identify-transformations	false	identify-transformations|1.Verbaldescription|false	geometry	hs-geo-transformations	hs-geo-transformations-intro
-12.000205993652344	2.51643967628479	identify-transformations	true	identify-transformations|2.Formula|true	geometry	hs-geo-transformations	hs-geo-transformations-intro
-12.009981155395508	2.465196371078491	identify-transformations	false	identify-transformations|2.Formula|false	geometry	hs-geo-transformations	hs-geo-transformations-intro
65.33122253417969	-0.22365407645702362	identify-transformations	true	identify-transformations|0|true	geometry	hs-geo-transformations	hs-geo-transformations-intro
-11.125237464904785	-13.871164321899414	identify-transformations	true	identify-transformations|2.Algebraic|true	geometry	hs-geo-transformations	hs-geo-transformations-intro
-11.092121124267578	-14.110315322875977	identify-transformations	false	identify-transformations|2.Algebraic|false	geometry	hs-geo-transformations	hs-geo-transformations-intro
44.556358337402344	-31.59071159362793	identify-transformations	false	identify-transformations|0|false	geometry	hs-geo-transformations	hs-geo-transformations-intro
-25.53075408935547	-52.96611404418945	identify-transformations	true	identify-transformations|Type1|true	geometry	hs-geo-transformations	hs-geo-transformations-intro
-48.79996109008789	0.6008630394935608	number-opposites	true	number-opposites|Type1|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-48.79996109008789	0.6008630394935608	number-opposites	true	number-opposites|Type1|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-48.79725646972656	0.5940595269203186	number-opposites	true	number-opposites|Type2|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-48.79725646972656	0.5940595269203186	number-opposites	true	number-opposites|Type2|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-48.794044494628906	0.5912030935287476	number-opposites	true	number-opposites|Graph|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-48.794044494628906	0.5912030935287476	number-opposites	true	number-opposites|Graph|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-48.73088073730469	0.5627181529998779	number-opposites	false	number-opposites|Graph|false	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-48.73088073730469	0.5627181529998779	number-opposites	false	number-opposites|Graph|false	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-48.73198699951172	0.5730125308036804	number-opposites	false	number-opposites|Type2|false	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-48.73198699951172	0.5730125308036804	number-opposites	false	number-opposites|Type2|false	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-48.7120361328125	0.5531484484672546	number-opposites	false	number-opposites|Type1|false	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-48.7120361328125	0.5531484484672546	number-opposites	false	number-opposites|Type1|false	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-63.557735443115234	28.489154815673828	number-opposites	true	number-opposites|Type4|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-63.557735443115234	28.489154815673828	number-opposites	true	number-opposites|Type4|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-63.55747604370117	28.48089027404785	number-opposites	true	number-opposites|Type3|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-63.55747604370117	28.48089027404785	number-opposites	true	number-opposites|Type3|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-63.559452056884766	28.47922134399414	number-opposites	false	number-opposites|Type3|false	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-63.559452056884766	28.47922134399414	number-opposites	false	number-opposites|Type3|false	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-63.559600830078125	28.47734832763672	number-opposites	false	number-opposites|Type4|false	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-63.559600830078125	28.47734832763672	number-opposites	false	number-opposites|Type4|false	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
74.38485717773438	39.70418930053711	number-opposites	true	number-opposites|0|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
74.38485717773438	39.70418930053711	number-opposites	true	number-opposites|0|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-2.497070550918579	10.0086088180542	number-opposites	true	number-opposites|problem-type-0|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-2.497070550918579	10.0086088180542	number-opposites	true	number-opposites|problem-type-0|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-2.4975457191467285	10.021482467651367	number-opposites	true	number-opposites|problem-type-1|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-2.4975457191467285	10.021482467651367	number-opposites	true	number-opposites|problem-type-1|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
-2.498964548110962	10.020720481872559	number-opposites	true	number-opposites|Type5|true	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
-2.498964548110962	10.020720481872559	number-opposites	true	number-opposites|Type5|true	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
67.85870361328125	-12.514907836914062	number-opposites	false	number-opposites|0|false	arithmetic	arith-review-negative-numbers	arith-review-number-opposites
67.85870361328125	-12.514907836914062	number-opposites	false	number-opposites|0|false	pre-algebra	pre-algebra-negative-numbers	pre-algebra-number-opposites
